source,path,name,extension,size_bytes,size_mb,pages,chars,avg_chars_per_page,low_text_pages,status,extracted_path,sample,error
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\ot_13-10-2017_no_71-p-_vvedeny_v_dejstvie_s_19-10-2017.pdf,ot_13-10-2017_no_71-p-_vvedeny_v_dejstvie_s_19-10-2017.pdf,.pdf,696911,0.665,86,230659,2660.2,0,read,data\extracted_text\rko_izdaniya\ot_13-10-2017_no_71-p-_vvedeny_v_dejstvie_s_19-10-2017__4c5ffd46f5.txt,"===== PAGE 1 =====
РОССИЙСКИЙ РЕЧНОЙ РЕГИСТР 
ПРАВИЛА 
ПРАВИЛА КЛАССИФИКАЦИИ 
И ОСВИДЕТЕЛЬСТВОВАНИЯ ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
МОСКВА 2017

===== PAGE 2 =====
Российский Речной Регистр. Правила классификации и освидетельствования плавучих
объектов (ПКПО). 86 с. 
Правила классификации и освидетельствования плавучих объектов (ПКПО) утвержде-
ны приказом федерального автономного учреждения «Российский Речной Регистр» от 
17.03.2017 № 35-п и вступили в силу с 23.03.2017. 
Настоящее переиздание Пра",
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\ot_17-03-2017_no_35-p-_vvedeny_v_dejstvie_s_23-03-2017.pdf,ot_17-03-2017_no_35-p-_vvedeny_v_dejstvie_s_23-03-2017.pdf,.pdf,656072,0.626,85,228582,2667.3,0,read,data\extracted_text\rko_izdaniya\ot_17-03-2017_no_35-p-_vvedeny_v_dejstvie_s_23-03-2017__ac950a1d16.txt,"===== PAGE 1 =====
РОССИЙСКИЙ РЕЧНОЙ РЕГИСТР 
ПРАВИЛА 
ПРАВИЛА КЛАССИФИКАЦИИ 
И ОСВИДЕТЕЛЬСТВОВАНИЯ ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
МОСКВА 2017

===== PAGE 2 =====
Российский Речной Регистр. Правила классификации и освидетельствования плавучих
объектов (ПКПО). 85 с. 
Правила классификации и освидетельствования плавучих объектов (ПКПО) утвержде-
ны Приказом Федерального автономного учреждения «Российский Речной Регистр» от 
17.03.2017 № 35-п и вступают в силу с 23.03.2017. 
О т в е т с т в е н н ы й",
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\ot_21-04-2023_no_34-p-_vvedeny_v_dejstvie_s_24-04-2023.pdf,ot_21-04-2023_no_34-p-_vvedeny_v_dejstvie_s_24-04-2023.pdf,.pdf,1471567,1.403,90,239669,2641.1,0,read,data\extracted_text\rko_izdaniya\ot_21-04-2023_no_34-p-_vvedeny_v_dejstvie_s_24-04-2023__34d60faae1.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
КЛАССИФИКАЦИИ И 
ОСВИДЕТЕЛЬСТВОВАНИЯ 
ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
 
Москва 2017

===== PAGE 2 =====
Российское Классификационное Общество. Правила классификации и освидетельство-
вания плавучих объектов (ПКПО). 
В соответствии с Уставом федерального автономного учреждения «Российское Класси-
фикационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России 
от 
05.05.2022 № ВС-117-р, федеральное автономное учреждение «Рос",
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\ot_24-05-2024_no_43-p-_vvedeny_v_dejstvie_s_27-05-2024.pdf,ot_24-05-2024_no_43-p-_vvedeny_v_dejstvie_s_27-05-2024.pdf,.pdf,1264077,1.206,90,242905,2677.1,0,read,data\extracted_text\rko_izdaniya\ot_24-05-2024_no_43-p-_vvedeny_v_dejstvie_s_27-05-2024__952593d6c1.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
КЛАССИФИКАЦИИ И 
ОСВИДЕТЕЛЬСТВОВАНИЯ 
ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
 
Москва 2017

===== PAGE 2 =====
Российское Классификационное Общество. Правила классификации и освидетельствова-
ния плавучих объектов (ПКПО). 
В соответствии с Уставом федерального автономного учреждения «Российское Классифи-
кационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России 
от
05.05.2022 № ВС-117-р, федеральное автономное учреждение «Росс",
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\ot_25-12-2018_no_107-p-_vvedeny_v_dejstvie_s_28-12-2018.pdf,ot_25-12-2018_no_107-p-_vvedeny_v_dejstvie_s_28-12-2018.pdf,.pdf,1175506,1.121,86,236167,2724.3,0,read,data\extracted_text\rko_izdaniya\ot_25-12-2018_no_107-p-_vvedeny_v_dejstvie_s_28-12-2018__b411402622.txt,"===== PAGE 1 =====
РОССИЙСКИЙ РЕЧНОЙ РЕГИСТР 
ПРАВИЛА 
ПРАВИЛА КЛАССИФИКАЦИИ 
И ОСВИДЕТЕЛЬСТВОВАНИЯ ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
МОСКВА 2017

===== PAGE 2 =====
Российский Речной Регистр. Правила классификации и освидетельствования плавучих
объектов (ПКПО). 86 с. 
Правила классификации и освидетельствования плавучих объектов (ПКПО) утверждены
приказом федерального автономного учреждения «Российский Речной Регистр» от 17.03.2017 
№ 35-п и вступили в силу с 23.03.2017. 
Настоящее переиздание Прави",
rko_izdaniya,data\rko_izdaniya\vvp\pkpo\pkpo_rko_vvedeny_v_dejstvie_s_26-04-2025.pdf,pkpo_rko_vvedeny_v_dejstvie_s_26-04-2025.pdf,.pdf,1179094,1.124,90,244005,2689.3,0,read,data\extracted_text\rko_izdaniya\pkpo_rko_vvedeny_v_dejstvie_s_26-04-2025__17a05b2a6f.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
ПРАВИЛА 
КЛАССИФИКАЦИИ И 
ОСВИДЕТЕЛЬСТВОВАНИЯ 
ПЛАВУЧИХ ОБЪЕКТОВ 
(ПКПО) 
 
 
Москва 2017

===== PAGE 2 =====
Российское Классификационное Общество. Правила классификации и освидетельствова-
ния плавучих объектов (ПКПО). 
В соответствии с Уставом федерального автономного учреждения «Российское Классифи-
кационное 
Общество», 
утвержденного 
распоряжением 
Минтранса 
России 
от
05.05.2022 № ВС-117-р, федеральное автономное учреждение «Росс",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\100-27-12-2016.pdf,100-27-12-2016.pdf,.pdf,301283,0.287,18,39613,2179.3,0,read,data\extracted_text\rko_izdaniya\100-27-12-2016__87a106bfea.txt,"===== PAGE 1 =====
Приложение к приказу 
федерального автономного учреждения 
 «Российский Речной Регистр» 
 от 27.12.2016 №100-п. 
Часть XIV 
ТРЕБОВАНИЯ К СУДАМ ПРИБРЕЖНОГО 
ПЛАВАНИЯ

===== PAGE 2 =====
348 
ПКПС. Часть XIV «Требования к судам прибрежного плавания» 
 
 
1 ОБЩИЕ ПОЛОЖЕНИЯ 
1.1 ОБЛАСТЬ РАСПРОСТРАНЕНИЯ 
1.1.1 Требования настоящей части Пра-
вил распространяются на суда, указанные 
в абзаце первом 1.4 ч. 0 Правил: 
.1 длиной не менее 20 м и не более 
60 м; 
.2 валовой вместимостью",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\32-20-07-2016.pdf,32-20-07-2016.pdf,.pdf,5361744,5.113,18,384,0.0,18,likely_scan_or_low_text,data\extracted_text\rko_izdaniya\32-20-07-2016__f4969db26a.txt,"===== PAGE 1 =====

===== PAGE 2 =====

===== PAGE 3 =====

===== PAGE 4 =====

===== PAGE 5 =====

===== PAGE 6 =====

===== PAGE 7 =====

===== PAGE 8 =====

===== PAGE 9 =====

===== PAGE 10 =====

===== PAGE 11 =====

===== PAGE 12 =====

===== PAGE 13 =====

===== PAGE 14 =====

===== PAGE 15 =====

===== PAGE 16 =====

===== PAGE 17 =====

===== PAGE 18 =====",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\42-09-08-2016-.pdf,42-09-08-2016-.pdf,.pdf,217015,0.207,1,1066,1047.0,0,read,data\extracted_text\rko_izdaniya\42-09-08-2016-__e5bb693f99.txt,"===== PAGE 1 =====
llpuloxenue
K [prrKa3y $e4epanrnoro
aBTOHOMHOTO yqpeXAeHI4'
<Poccufi crafi Pequofi Perucrp>>
or 9a&t^,er.o2ol$ 94^ t]
.---------o--
Bnec'ru cneAyrourre lI3MeHeHLIfl e flparuna (naccu$LlKalllru z nocrpofiKll cyAoB,
yrBepxAeHHbre npI,IKa3oM Poccuficxoro Peqnoro Pervcrpa or 09.09.2015 J\s 35-n:
I . .(onomrra, L pa3AeJr 7 <llepeveur Mopc(lrx 6accefinos Anq ycraHoBreHI,L
paftouon rr ce3oHoB [JraBaHr.rr cyAoB c KJraccoM Poccuficxoro Pe.{Horo Perucrpu .racrl4 0
ryHKToM 8 r cre4y,roqe",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\78-8-11-2016.pdf,78-8-11-2016.pdf,.pdf,115355,0.11,7,9329,1312.0,0,read,data\extracted_text\rko_izdaniya\78-8-11-2016__37b109f6da.txt,"===== PAGE 1 =====
1 из 7
 
ЗАМЕЧЕННЫЕ НЕТОЧНОСТИ И ОПЕЧАТКИ В 1 ТОМЕ 
Стр.
Колонка, строка
Напечатано 
Следует читать 
2 
5-я св. 
Правила технического наблюдения за 
изготовлением материалов и изделий 
для судов 
Правила технического наблюдения за 
постройкой судов и изготовлением 
материалов и изделий для судов 
2 
6-я св. 
Правила освидетельствования судов в 
эксплуатации 
Правила освидетельствования судов в 
процессе их эксплуатации 
2 
11-я св. 
Правила технического наблюдения за 
изготовл",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\izv-1-9092017.pdf,izv-1-9092017.pdf,.pdf,156976,0.15,4,8452,2092.5,0,read,data\extracted_text\rko_izdaniya\izv-1-9092017__c328adcaa5.txt,"===== PAGE 1 =====
Лист для вклейки в Правила 
1
 
Утверждено приказом федерального 
автономного учреждения 
«Российский Речной Регистр» 
от 09.09.2016 № 50-П 
 
 
Извещение № 1 
о 
внесении 
изменений 
в 
Правила 
классификации 
и 
постройки 
судов, 
утвержденные приказом федерального автономного учреждения «Российский 
Речной Регистр» от 09.09.2015 № 35-п и Правила технического наблюдения за 
постройкой судов и изготовлением материалов и изделий для судов, утвержденные 
приказом федерального а",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\izv-4-14082018.pdf,izv-4-14082018.pdf,.pdf,129656,0.124,10,27493,2728.4,0,read,data\extracted_text\rko_izdaniya\izv-4-14082018__2304707b69.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 4 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, Правила технического 
наблюдения за постройкой судов и изготовлением материалов и изделий для судов (ПТНП), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 36-п и Правила освидетельствован",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\izv-5-15112018.pdf,izv-5-15112018.pdf,.pdf,103184,0.098,6,16567,2740.5,0,read,data\extracted_text\rko_izdaniya\izv-5-15112018__6cc2a069c1.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 5 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, 
и Правила освидетельствования судов в процессе их эксплуатации (ПОСЭ), 
утвержденные приказом федерального автономного учреждения «Российский Речной Регистр» 
от 09.09.2015 № 34-п) 
Утверждено 
приказом федерального автономного учреждения «Рос",
rko_izdaniya,data\rko_izdaniya\vvp\pravila-klassifikatsii-i-postroyki-sudov\izv-6-21-04-2018.pdf,izv-6-21-04-2018.pdf,.pdf,418627,0.399,47,129969,2743.5,0,read,data\extracted_text\rko_izdaniya\izv-6-21-04-2018__f980384812.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ № 6 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ 
В ПРАВИЛА РОССИЙСКОГО РЕЧНОГО РЕГИСТРА 
(в Правила классификации и постройки судов (ПКПС), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 35-п, 
и Правила технического наблюдения за постройкой судов и изготовлением 
материалов и изделий для судов (ПТНП), утвержденные приказом федерального 
автономного учреждения «Российский Речной Регистр» от 09.09.2015 № 36-п) 
Утверждено 
приказом фе",
